NO. TÍTULO,RNP,NOMBRE,MATRÍCULA,MARCA DE MOTOR,TON. NETAS,MOTOR HP
116022994048,16029688,LA ESTUDIANTA,16027480112,SIN MOTOR,0.360,0.00
116022994048,16029654,LA FLORECITA,16027523137,SIN MOTOR,0.360,0.00
116022994048,16029548,LA GALLETA,16027546132,SIN MOTOR,0.360,0.00
116022994048,16029613,LA GARZA,16027528131,SIN MOTOR,0.360,0.00
116022994048,16029704,LA GAVIOTA,16027534136,SIN MOTOR,0.360,0.00
116022994048,16029530,LA GOLONDRINA,16027503131,SIN MOTOR,0.360,0.00
116022994048,16029662,LA GUASTECA,16027512135,SIN MOTOR,0.360,0.00
116022994048,16029621,LA LAGRIMA,16027519136,SIN MOTOR,0.360,0.00
116022994048,16029563,LA MAQUINA,16027533134,SIN MOTOR,0.360,0.00
116022994048,16029597,LA MARAVILLA,16027542134,SIN MOTOR,0.360,0.00
116022994048,16029464,LA MARINERA,16027507138,SIN MOTOR,0.360,0.00
116022994048,16029399,LA MARIPOSA,16027537134,SIN MOTOR,0.360,0.00
116022994048,16029522,LA MECANICA,16027497138,SIN MOTOR,0.360,0.00
116022994048,16029647,LA MOCHA,16027544132,SIN MOTOR,0.360,0.00
116022994048,16029365,LA MORENA,16027483137,SIN MOTOR,0.360,0.00
116022994048,16029514,LA PALOMA,16027505139,SIN MOTOR,0.360,0.00
116022994048,16029431,LA PERLA,16027515136,SIN MOTOR,0.360,0.00
116022994048,16029407,LA POBRECITA,16027478138,SIN MOTOR,0.360,0.00
116022994048,16029506,LA PODEROSA,16027520135,SIN MOTOR,0.360,0.00
116022994048,16029639,LA RANCHERITA,16027538136,SIN MOTOR,0.360,0.00
116022994048,16029381,LA TEJONA,16027508134,SIN MOTOR,0.360,0.00
116022994048,16029555,SI SE PUDO,16027494138,SIN MOTOR,0.360,0.00
126047998001,,JEANMAR I,2602329313-9,YAMAHA,0.840,75.00
126047998001,,JEANMAR VII,2602448513-2,YAMAHA,0.840,115.00
126047998001,,JEANMAR VIII,2602448613-4,YAMAHA,0.840,115.00
126047998001,,JEANMAR X,2602448813-6,YAMAHA,0.840,75.00
126054993060,,RAFAEL,2602237713-8,MERCURY,0.840,65.00
126054993060,,REAL DEL MAR I,2602237813-0,MERCURY,0.840,65.00
126054993060,,REAL DEL MAR II,2602237913-8,MERCURY,0.840,65.00
125056337197,,CERRO DEL TEROME 19,2501599213-8,YAMAHA,0.840,115.00
125056337197,,CERRO DEL TEROME 7,2501598613-8,JOHNSON,0.840,105.00
125056337197,,CT 12,2501428113-2,JOHNSON,0.840,105.00
125056337197,,CT 17,2501428613-3,JOHNSON,0.840,105.00
125056337197,,CT 6,2501427813-8,YAMAHA,0.840,115.00
125056337195,,AGUILA 16,2501484413-2,JOHNSON,0.840,65.00
125056337195,,AGUILA 25,2501651713-6,YAMAHA,0.840,85.00
125056337195,,AGUILA 26,2501651813-8,YAMAHA,0.840,75.00
125056337195,,AGUILA 27,2501651913-7,YAMAHA,0.840,115.00
125056337196,,SCLRM 01,2501102513-4,HONDA,0.840,90.00
125056337196,,SCLRM 41,2501105113-8,YAMAHA,0.840,100.00
125056337196,,SCLRM 48,2501278213-3,HONDA,0.840,90.00
125056337196,,SCLRM 76,2501248913-3,YAMAHA,0.840,100.00
126047998012,,MARIO CAMPA II,2602441113-6,SUZUKI,0.840,70.00
126047998012,,MARIO CAMPA III,2602441213-3,SUZUKI,0.840,70.00
126047998012,,MARIO CAMPA IV,2602441313-6,SUZUKI,0.840,70.00
126047998012,,MARIO CAMPA V,2602441413-5,EVINRUDE,0.840,65.00
126047998012,,MARIO CAMPA VII,2602441613-2,SUZUKI,0.840,70.00
125056337192,,CARACOL 134,2501327413-8,YAMAHA,0.840,75.00
125056337192,,CARACOL 138,2501394613-7,YAMAHA,0.840,85.00
125056337192,,CARACOL 24,2501325813-3,YAMAHA,0.840,75.00
125056337192,,CARACOL 84,2501415113-6,YAMAHA,0.840,75.00
125056337192,,CARACOL 96,2501327013-3,YAMAHA,0.840,75.00
126096993048,,ACR 5,2603091713-9,SUZUKI,0.840,70.00
126096993048,,ACR 6,2603002113-7,SUZUKI,0.840,90.00
125056337194,,AMARINTIA,2501041813-8,JOHNSON,0.840,105.00
125056337194,,CHONA,2501080513-4,JOHNSON,0.840,105.00
125056337194,,DALILA,2501081813-8,YAMAHA,0.840,115.00
125056337194,,LOBO,2501043013-8,YAMAHA,0.840,75.00
125056337194,,WENDY,2501170713-3,JOHNSON,0.840,105.00
126021998029,,J.D.A. #1,2603023313-7,JOHNSON,0.840,65.00
126021998029,,J.D.A. #2,2603023413-6,YAMAHA,0.840,48.00
126021998029,,J.D.A. #3,2603023513-6,HONDA,0.840,50.00
1020308320493,02030856,OLIVARRIA I,02014351138,YAMAHA,0.840,115.00
1020308320493,02030864,OLIVARRIA II,02014353131,YAMAHA,0.840,115.00
1020308320493,02030872,OLIVARRIA III,02014352134,YAMAHA,0.840,115.00
1020309930947,02030856,OLIVARRIA I,02014351138,YAMAHA,0.840,115.00
1020309930947,02030864,OLIVARRIA II,02014353131,YAMAHA,0.840,115.00
1020309930947,02030872,OLIVARRIA III,02014352134,YAMAHA,0.840,115.00
1020301670038,0203085,OLIVARRIA I,02014351138,YAMAHA,0.840,115.00
1020301670038,0203086,OLIVARRIA II,02014353131,YAMAHA,0.840,115.00
1020301670038,0203087,OLIVARRIA III,02014352134,YAMAHA,0.840,115.00
125072998010,25022005,LAS CHICURAS I,2501218813-5,EVINRUDE,0.840,105.00
125072998010,25068164,LAS CHICURAS VII,2501219413-1,YAMAHA,0.840,75.00
125015994116,25114042,EL PARGO,2502655710-0,SIN MOTOR,0.280,0.00
125015994116,25114034,ELTORITO,2502655510-9,SIN MOTOR,0.280,0.00
125015994116,25114075,LA CONCHITA,2502655610-5,SIN MOTOR,0.280,0.00
125015994116,25114067,PERLITA,2502655410-3,SIN MOTOR,0.280,0.00
125015994116,25114059,TIBURON,2502655810-1,SIN MOTOR,28.000,0.00
126096998170,,BINOMIO VI,2603313013-6,YAMAHA,0.840,40.00
126096998170,,BINOMIO VII,2603313113-7,YAMAHA,0.840,40.00
126096998170,,BINOMIO VIII,2603313213-6,YAMAHA,0.840,40.00
112021994120,12051934,LA AZULITA,12011931135,YAMAHA,0.840,60.00
112021994120,12051926,MAR DE MI TIERRA,12011930139,A REMO,0.280,0.00
112021371001,12008017,BETULA 2,1601116813-3,YAMAHA,0.840,75.00
112021371001,12008025,BETULA 3,1601116913-2,YAMAHA,0.840,115.00
112021371001,12051702,BETULA 4,1601117013-6,YAMAHA,0.840,115.00
126047998016,26018653,ANDREA,2602462713-3,YANMAR,0.840,75.00
126047998016,,CAROLINA 1,2602463313-4,YAMAHA,0.840,75.00
126047998016,,GURRUMINA 1,2602462913-9,EVINRUDE,0.840,65.00
126047998016,26018606,ISABEL,2602462813-1,YAMAHA,0.840,75.00
126047998016,26018697,ITZEL,2602462413-5,EVINRUDE,0.840,65.00
126047998016,,JAZMIN,2602462313-4,YAMAHA,0.840,75.00
126047998016,,KEYLA 1,2602463513-3,YAMAHA,0.840,75.00
126047998016,,LA GUADALUPANA 1,2602463613-2,EVINRUDE,0.840,65.00
126047998016,,LILIAN 1,2602463213-4,EVINRUDE,0.840,65.00
126047998016,,LUPITA 1,2602462613-3,EVINRUDE,0.840,65.00
126047998016,26012310,MELINDA 1,2602463113-2,YAMAHA,0.840,75.00
126047998016,,MONY 1,2602463413-1,EVINRUDE,0.840,65.00
126047998016,,REYNA NAYELI,2602463013-4,YAMAHA,0.840,75.00
126047998016,,YOHANA,2602463713-8,YAMAHA,0.840,75.00
126047998016,,YONALI,2602462513-3,YAMAHA,0.840,75.00
126021998177,26020776,ATLANTIDA # 10,2603291913-8,MERCURY,0.840,75.00
126021998177,26020768,ATLANTIDA # 9,2603291813-8,MERCURY,0.840,75.00
125114998006,,COLOSAL 1,2501842110-2,YAMAHA,0.840,75.00
125114998006,,COLOSAL 2,2501842210-5,YAMAHA,0.840,115.00
126047998005,26008334,ROSALIA II,2602058313-6,YAMAHA,0.840,75.00
126047998005,26009928,SILVIA ALEJANDRA,2602060313-6,YAMAHA,0.840,75.00
126054998007,,KALITA III,2602471913-3,YAMAHA,0.840,100.00
126047998009,26052662,ROFLO 1,2602519513-9,YAMAHA,0.840,115.00
126047998009,26052662,ROFLO 2,2602519613-8,YAMAHA,0.840,75.00
126047998009,26052688,ROFLO 3,2602519713-9,YAMAHA,0.840,75.00
126047998009,26052712,ROFLO 4,2602519813-8,YAMAHA,0.840,75.00
126047998009,26052720,ROFLO 5,2602519913-8,YAMAHA,0.840,75.00
125114998005,25018185,LUCERO I,2501098813-8,EVINRUDE,0.840,105.00
125114998005,25018201,LUCERO II,2501098913-8,HONDA,0.840,90.00
125114998003,25019985,LA MORITA,2501100913-2,YAMAHA,0.840,75.00
125114998003,25020009,MARISOL,2501099813-8,YAMAHA,0.840,60.00
126047998015,26020917,ANGELA,2602313413-0,MERCURY,0.840,55.00
126047998015,26020990,ANGELICA,2602313213-6,MERCURY,0.840,55.00
126047998015,26020958,LORENA,2602314013-7,YAMAHA,0.840,115.00
126047998015,26020966,MARTHA,2602313713-8,JOHNSON,0.840,105.00
126047998015,26020925,RAQUEL,2602313513-5,YAMAHA,0.840,115.00
126047998015,26021022,ROSARIO,2602313813-3,YAMAHA,0.840,115.00
126047998015,26020933,SARA,2602313913-2,MARINER,0.840,75.00
126047998015,26020974,VALERIO,2602313613-5,CHEVROLET,0.840,4.00
125080998001,25020215,ESTEFANIA,2501139713-2,MERCURY,0.840,40.00
125080998001,25055377,LA COCHINA,2501141413-1,HONDA,0.840,30.00
125114998007,,SCPP SVC 03,2501346613-7,MERCURY,0.840,55.00
125114998007,,SCPP SVC 05,2501346813-8,MERCURY,0.840,55.00
125114998007,,SCPPBC 14,2501056713-9,YAMAHA,0.840,60.00
125114998007,,SCPPBC 5,2501055813-2,HONDA,0.840,75.00
126047998011,26003806,CRAZY XXI,2602345213-5,YAMAHA,0.840,60.00
126047998011,26003822,CRAZY XXIII,2602345413-8,YAMAHA,0.840,115.00
126047998006,,EREYDA,2602305113-6,YAMAHA,0.840,115.00
126047998006,26005660,LESLIE I,2602466713-1,HONDA,0.840,90.00
126047998006,26008235,RIO 1,2602465813-8,HONDA,0.840,90.00
126047998006,26008243,RIO 2,2602465913-8,HONDA,0.840,90.00
126047998006,26008250,RIO 3,2602466013-3,HONDA,0.840,90.00
126047998006,26008268,RIO 4,2602466113-4,HONDA,0.840,90.00
126047998006,,RIO ESCONDIDO I,2602319013-3,YAMAHA,0.840,115.00
126047998006,26031351,RIO IX,2602466613-0,HONDA,0.840,90.00
126047998006,26008193,RIO V,2602466213-3,HONDA,0.840,90.00
126047998006,26008201,RIO VI,2602466313-2,HONDA,0.840,90.00
126047998006,26008219,RIO VII,2602466413-3,HONDA,0.840,90.00
126047998006,26008227,RIO VIII,2602466513-1,YAMAHA,0.840,75.00
125114998009,,LAKIO,2501582413-9,MERCURY,0.840,60.00
125114998009,,SCPP EAF XIX,2501582213-3,MERCURY,0.840,60.00
125114998009,,SCPP EAF XX,2501582313-3,YAMAHA,0.840,75.00
125114998009,,TIJMAAR,2501582513-2,HONDA,0.840,75.00
125114998004,,GENIOS,2501282413-5,YAMAHA,0.840,50.00
125114998004,,LIZ,2501282513-3,HONDA,0.840,50.00
125114998004,,VALERIA,2501283813-0,HONDA,0.840,50.00
125114998002,,BRAYAN,2501270913-5,MARINER,0.840,60.00
125114998002,,CHOCO BANANA NO. 9,2501270613-5,YAMAHA,0.840,48.00
125114998008,,SYLVIA 18,2501296813-8,HONDA,0.840,75.00
125114998008,,SYLVIA 20,2501296913-8,YAMAHA,0.840,60.00
125114998008,,SYLVIA 3,2501295913-8,YAMAHA,0.840,75.00
125114998008,,SYLVIA 6,2501296013-2,YAMAHA,0.840,75.00
126047998058,,GC I,2602324913-3,YAMAHA,0.840,75.00
126047998058,,GC II,2602324913-2,YAMAHA,0.840,75.00
126047998058,,GC III,2602325013-3,YAMAHA,0.840,75.00
126047998058,,GC IV,2602325113-5,YAMAHA,0.840,75.00
126047998058,,GC V,2602325213-6,YAMAHA,0.840,75.00
126047998058,,GC VI,2602325313-9,YAMAHA,0.840,75.00
126047998008,,ARTURO,2602050713-4,SUZUKI,0.840,70.00
126047998008,,CRISPIN,2602051013-6,SUZUKI,0.840,70.00
126047998008,,GEORGINA,2602050413-5,SUZUKI,0.840,70.00
126047998008,,MANUEL,2602050613-5,SUZUKI,0.840,70.00
126047998008,,MARIA JESUS,2602050913-9,SUZUKI,0.840,90.00
126047998008,,MARIBEL,2602050513-9,SUZUKI,0.840,70.00
126047998050,,BPM 1,2602306113-5,YAMAHA,0.840,48.00
126096998152,26046953,HUATSON # 1,2603248513-1,SUZUKI,0.840,60.00
126046998157,26008060,RILLITO # 2,2603085913-9,MARINER,0.840,55.00
126096998162,26050229,ACHAKARI #  9,2603230013-1,YAMAHA,0.840,75.00
126096998162,26050237,ACHAKARI # 10,2603230113-6,YAMAHA,0.840,75.00
126096998156,26013227,AVENTURERA # 1,2603075113-1,YAMAHA,0.840,50.00
126096998165,26013193,MEDANOS BLANCOS # 16,2603092013-1,YAMAHA,0.840,75.00
126096998165,26013201,MEDANOS BLANCOS # 17,2603092113-3,HONDA,0.840,50.00
126096998166,26019737,NUBE GRIS 1,2603184313-9,YAMAHA,0.840,50.00
126096998166,26019745,NUBE GRIS 2,2603184413-9,YAMAHA,0.840,50.00
126096998161,26051193,SANTA LUGARDA # 10,2603276313-2,MERCURY,0.840,55.00
126096998161,26051201,SANTA LUGARDA # 11,2603276413-8,MERCURY,0.840,55.00
126096998161,26051219,SANTA LUGARDA # 12,2603276513-1,MERCURY,0.840,60.00
126096998158,26014647,S.C.P.P. A.P.H. # 1,2603036113-5,MERCURY,0.840,60.00
126096998167,26020560,SCPP. 18 ENERO SC RL # 1,2603157313-4,YAMAHA,0.840,50.00
126096998167,26020578,SCPP. 18 ENERO SC RL # 2,2603157413-6,YAMAHA,0.840,50.00
102030167119,02019537,MARIA,0201271613-9,JOHNSON,0.350,40.00
126096998168,26023853,INDIO # 1,2603192913-8,HONDA,0.840,90.00
126096998168,26023879,INDIO # 2,2603193013-3,MERCURY,0.840,60.00
126096998168,26023903,INDIO # 3,2603193113-9,YAMAHA,0.840,75.00
126021998160,26021030,BELEM XIV,2603280913-6,YAMAHA,0.840,75.00
126021998160,26021238,BELEM XV,2603281013-4,YAMAHA,0.840,75.00
PPF/DGOPA-039/14,0312003189,TORMENTA,0302327913-9,JOHNSON,0.840,55.00
PPF/DGOPA-046/14,03030830,S.C.P.P AT RIO DE MULEGE I,0302371313-0,EVINRUDE,0.840,65.00
126096998159,26030544,S.C.P.P.B.R.M. # 1,2603151513-5,YAMAHA,0.840,75.00
126096998159,26030551,S.C.P.P.B.R.M. # 2,2603151613-8,MERCURY,0.840,55.00
126096998159,26030569,S.C.P.P.B.R.M. # 3,2603151713-7,YAMAHA,0.840,115.00
126096998169,26050328,EL CAMALEON # 22,2603269113-0,YAMAHA,0.840,75.00
126096998169,26050336,EL CAMALEON # 23,2603269213-4,YAMAHA,0.840,75.00
PPF/DGOPA-044/14,0312002710,HOROES DE CASA BLANCA 7,0302238713-3,YAMAHA,0.840,75.00
125056337190,25122318,SCBN 18,2501468313-8,JOHNSON,0.840,105.00
125056337190,25122326,SCBN 25,2501469013-5,YAMAHA,0.840,115.00
125056337190,25122334,SCBN 34,2501469913-3,JOHNSON,0.840,105.00
125056337190,25122342,SCBN 55,2501670313-1,JOHNSON,0.840,105.00
125056337190,25122300,SCBN 6,2501467113-3,YAMAHA,0.840,115.00
126096998150,26013378,S.C.P.P.  J.Y. # 5,2603123313-6,YAMAHA,0.840,75.00
126096998150,26013367,S.C.P.P. J.Y. # 4,2603123213-6,YAMAHA,0.840,50.00
126096998150,26013391,S.C.P.P. J.Y. # 7,2603213513-5,HONDA,0.840,50.00
125056337191,,OCEAN RUNNER,2501594413-2,HONDA,0.840,90.00
125056337191,,VINO 06,2501037213-3,YAMAHA,0.840,100.00
125056337191,,VINO 07,2501037313-9,HONDA,0.840,90.00
125056337191,,VINO 23,2501053413-0,HONDA,0.840,90.00
125056337191,,ZULEMA,2501653013-5,JOHNSON,0.840,105.00
PPF/DGOPA-042/14,,EL  PUERTECITO I,0302125613-3,YAMAHA,0.840,60.00
PPF/DGOPA-042/14,,EL PUERTECITO II,0302126013-7,EVINRUDE,0.840,65.00
PPF/DGOPA-042/14,,EL PUERTESITO III,0302126113-8,YAMAHA,0.840,75.00
PPF/DGOPA-045/14,031200214,JAQUELINE,0302335710-4,EVINRUDE,0.840,85.00
1020308320566,02010627,CINTHIA,0202061513-6,JOHNSON,0.840,55.00
126047998010,26021964,SIGMA 1,2602320513-3,YAMAHA,0.840,115.00
126047998010,26022053,SIGMA 10,2602317413-9,YAMAHA,0.840,75.00
126047998010,26022061,SIGMA 11,2602317513-7,YAMAHA,0.840,75.00
126047998010,26022079,SIGMA 12,2602317613-9,YAMAHA,0.840,75.00
126047998010,26022087,SIGMA 13,2602317713-3,YAMAHA,0.840,60.00
126047998010,26021972,SIGMA 2,2602441813-6,YAMAHA,0.840,115.00
126047998010,26021980,SIGMA 3,2602441913-5,YAMAHA,0.840,115.00
126047998010,26021998,SIGMA 4,2602320813-5,YAMAHA,0.840,75.00
126047998010,26022004,SIGMA 5,2602320913-4,YAMAHA,0.840,75.00
126047998010,26022012,SIGMA 6,2602321013-6,YAMAHA,0.840,75.00
126047998010,26022020,SIGMA 7,2602088413-8,YAMAHA,0.840,75.00
126047998010,26022038,SIGMA 8,2602088513-6,YAMAHA,0.840,75.00
126047998010,26022046,SIGMA 9,2602317313-8,YAMAHA,0.840,75.00
12501599418,25002122,DELFIN I,2502010213-7,YAMAHA,0.840,48.00
12501599418,25002130,DELFIN II,2502010313-7,YAMAHA,0.840,48.00
12501599418,25002148,DELFIN III,2502010413-2,YAMAHA,0.350,60.00
12501599418,25002155,DELFIN IV,2502010513-6,YAMAHA,0.350,25.00
12501599418,25002163,DELFIN IX,2502011013-2,YAMAHA,0.350,48.00
12501599418,25002171,DELFIN V,2502010613-6,MERCURY,0.350,55.00
12501599418,25002189,DELFIN VI,2502010713-0,EVINRUDE,0.350,55.00
12501599418,25002197,DELFIN VII,2502010813-5,YAMAHA,0.350,48.00
12501599418,25002205,DELFIN VIII,2502010913-4,YAMAHA,0.350,48.00
12501599418,25002213,DELFIN X,2502011113-5,YAMAHA,0.350,48.00
12501599418,25002221,DELFIN XI,2502011213-8,YAMAHA,0.350,48.00
12501599418,25002239,DELFIN XII,2502011313-5,YAMAHA,0.350,48.00
12501599418,25002247,DELFIN XIII,2502011413-5,YAMAHA,0.350,48.00
12501599418,25002254,DELFIN XIV,2502011513-4,YAMAHA,0.350,48.00
12501599418,25002262,DELFIN XIX,2502012013-7,YAMAHA,0.350,48.00
12501599418,25002270,DELFIN XV,2502011613-7,YAMAHA,0.350,48.00
12501599418,25002288,DELFIN XVI,2502011713-3,YAMAHA,0.350,48.00
12501599418,25002296,DELFIN XVII,2502011813-9,YAMAHA,0.350,48.00
12501599418,25002304,DELFIN XVIII,2502011913-8,YAMAHA,0.350,48.00
12501599418,25002312,DELFIN XX,2502012113-8,YAMAHA,0.350,48.00
12501599418,25002320,DELFIN XXI,2502012213-7,YAMAHA,0.350,48.00
12501599418,25002338,DELFIN XXII,2502012313-7,YAMAHA,0.350,48.00
102030952036,02025948,RIBEREÑA I,0201366413-5,YAMAHA,0.840,75.00
102030952036,02025955,RIBEREÑA II,0201366513-4,YAMAHA,0.840,75.00
102030952036,02025963,RIBEREÑA III,0201366613-3,EVINRUDE,0.350,48.00
102030952036,02025971,RIBEREÑA IV,0201366713-4,YAMAHA,0.840,75.00
126047998007,26023390,ANDY III,2602246113-5,SUZUKI,0.840,70.00
126047998007,26023457,ANGELITO,2602245213-5,YAMAHA,0.840,75.00
126047998007,26042663,CARMELITA,2602476813-3,YAMAHA,0.840,75.00
126047998007,26027417,CARY JUL I,2602469313-8,YAMAHA,0.840,115.00
126047998007,26027425,CARYJUL II,2602469413-3,MERCURY,0.840,75.00
126047998007,26027433,CARYJUL III,2602469513-8,YAMAHA,0.840,85.00
126047998007,26042630,CARYJUL IV,2602473513-6,MERCURY,0.840,75.00
126047998007,26028787,DIANA,2602064713-6,MERCURY,0.840,60.00
126047998007,26023473,ERIKA,2602245013-5,YAMAHA,0.840,75.00
126047998007,26028779,GUADALUPE,2602064613-3,SUZUKI,0.840,70.00
126047998007,2604609889,ISAURA,2602475213-9,MERCURY,0.840,60.00
126047998007,26042648,JULIO CESAR,2602476613-1,YAMAHA,1.750,75.00
126047998007,26012294,KYARA,2602320213-1,MERCURY,0.840,90.00
126047998007,26023440,LAURA II,2602245813-2,YAMAHA,0.840,75.00
126047998007,26028761,MARIA DEL MAR,2602064513-3,MERCURY,0.840,60.00
126047998007,26023416,MARIA ELENA,2602245413-2,YAMAHA,0.840,75.00
126047998007,26028753,MARTHA IMELDA,2602064413-8,MERCURY,0.840,60.00
126047998007,26028795,MONICA M,2602064813-1,SUZUKI,0.840,70.00
126047998007,2604609889,MORENA,2602475313-6,MERCURY,0.840,60.00
126047998007,26023499,NAUTILUS,2602245113-3,SUZUKI,0.840,70.00
126047998007,26012849,NICOLAS MARQUEZ MARTINEZ I,2602327413-1,MERCURY,0.840,60.00
126047998007,26012302,PRISIONERA DEL MAR,2602102413-1,MERCURY,0.840,90.00
126047998007,26023507,RIMAR I,2602246213-4,SUZUKI,0.840,70.00
126047998007,26042655,VIRIDIANA,2602476713-6,YAMAHA,0.840,75.00
126047998007,26023515,WENDY,2602246013-5,YAMAHA,0.840,75.00
126047998007,26028860,WINKLER 1,2602066113-4,YAMAHA,0.840,70.00
126047998007,26028878,WINKLER 2,2602066213-5,YAMAHA,0.840,70.00
126047998007,26028886,WINKLER 3,2602066313-7,YAMAHA,0.840,70.00
126047998007,26028902,WINKLER 5,2602066513-6,YAMAHA,0.840,70.00
126047998007,26028910,WINKLER 6,2602066613-3,YAMAHA,0.840,60.00
126047998007,26028928,WINKLER 7,2602066713-1,YAMAHA,0.840,90.00
126047998007,26012286,ZORRITA,2602321513-5,YAMAHA,0.840,75.00
125072167063,25113770,EDUCASTRO N°1,2501763410-6,YAMAHA,0.840,115.00
125072167063,25113770,EDUCASTRO N°3,2501763610-5,YAMAHA,0.840,75.00
125072167063,25113788,EDUCASTRO N°4,2501763710-4,MERCURY,0.840,60.00
125072167063,25113796,EDUCASTRO N°5,2501763810-6,EVINRUDE,0.840,65.00
22801999323,28042042,MANOLO 3,28050833134,YAMAHA,0.840,75.00
22801999323,28042059,MANOLO 4,28050834139,YAMAHA,0.840,60.00
22801999323,,MANOLO 5,28050835133,YANMAR,0.840,60.00
2280198328,28042026,MANOLO 1,28050831131,YAMAHA,0.840,75.00
2280198328,28042034,MANOLO 2,28050832132,YAMAHA,0.840,75.00
1020300250016,,GABRIEL V,0201093613-3,HONDA,0.840,115.00
1020300250016,,GUADALUPE VI,0201093713-9,YAMAHA,0.840,115.00
1020300250016,,JOSE HECTOR VIII,0201093913-0,YAMAHA,0.840,115.00
1020300250016,,MARTIN III,0201093413-2,YAMAHA,0.840,115.00
1020300250016,,RAFAEL II,0201093313-5,HONDA,0.840,115.00
1020300250016,,SALVADOR VII,0201093813-2,YAMAHA,0.350,60.00
1020300250016,,SANTIAGO I,0201093213-5,YAMAHA,0.840,115.00
1020300250016,,SAUL IV,0201093513-4,SUZUKI,0.840,115.00
114043994119,14036562,LA SATURNO,1402551513-3,MERCURY,0.350,45.00
102030025048,,CATARINA II,0201042813-6,YAMAHA,0.840,75.00
102030025048,,GRUPO I,0201042513-2,YAMAHA,0.840,75.00
102030025048,,GRUPO V,0201375813-3,YAMAHA,0.840,75.00
102030025048,,SURFIN V,0201370513-6,YAMAHA,0.840,75.00
22805099432,28041960,KATELYNN,2801111413-6,YAMAHA,0.350,60.00
22805099432,28041978,KENDRA,2801111313-6,YAMAHA,0.350,25.00
22805099432,28041986,LA PATY II,2801055713-2,YAMAHA,0.840,40.00
22805099432,28041994,LUPITA 2,2801053013-5,YAMAHA,0.840,60.00
22805099432,28042000,SARAHY,2801053113-5,YAMAHA,0.840,25.00
2805099427,28042265,SANTA ADELITA 10,2802334513-3,YAMAHA,0.840,15.00
2805099427,28042273,SANTA ADELITA 11,2802334613-2,YAMAHA,0.840,15.00
2805099427,28042281,SANTA ADELITA 12,2802334713-8,YAMAHA,0.840,15.00
2805099427,28042190,SANTA ADELITA 3,2802333813-8,YAMAHA,0.840,40.00
2805099427,28042208,SANTA ADELITA 4,2802333913-7,YAMAHA,0.840,40.00
2805099427,28042216,SANTA ADELITA 5,2802334013-4,YAMAHA,0.840,40.00
2805099427,28042224,SANTA ADELITA 6,2802334113-2,YAMAHA,0.840,40.00
2805099427,28042232,SANTA ADELITA 7,2802334213-4,YAMAHA,0.840,40.00
2805099427,28042240,SANTA ADELITA 8,2802334313-4,YAMAHA,0.840,60.00
2805099427,28042257,SANTA ADELITA 9,2802334413-1,YAMAHA,0.840,15.00
PPF/DGOPA-028/14,,MARY 2,0201338013-5,YAMAHA,0.840,90.00
PPF/DGOPA-028/14,,ROSA 2,0201338213-5,YAMAHA,0.840,90.00
103111728066,03025756,ARTURIN  II,0303184810-5,EVINRUDE,0.840,55.00
103111728066,03025749,ARTURIN I,0303176010-5,HONDA,0.840,90.00
103111167391,,ARTURIN  I,0303176010-5,HONDA,0.840,90.00
103111167391,,ARTURIN  II,0303184810-5,EVINRUDE,0.840,55.00
103111167389,03020278,ALEX,0303175710-6,YAMAHA,0.840,115.00
103046024023,03030004,ZULMA LIZETH I,0301012413-2,SUZUKI,0.840,70.00
103046024023,03030012,ZULMA LIZETH I I,0301012513-8,JOHNSON,0.840,60.00
103046167387,03035060,JULIA I,0301049013-5,YAMAHA,0.840,115.00
103046167387,03035078,JULIA II,0301049113-5,YAMAHA,0.840,70.00
103046024021,03035078,JULIA  I I,0301049113-5,YAMAHA,0.840,70.00
103046024021,03035060,JULIA I,0301049013-5,YAMAHA,0.840,115.00
103111167397,03034667,PASAJE,0303204810-5,EVINRUDE,0.840,55.00
103053167393,03027083,MAR Y PEÑA I,0304064813-9,YAMAHA,0.840,75.00
103053167393,03027091,MAR Y PEÑA II,0304064913-8,YAMAHA,0.840,75.00
103053167393,03027109,MAR Y PEÑA III,0304065013-5,YAMAHA,0.840,75.00
103053167393,03027117,MAR Y PEÑA IV,0304065113-6,EVINRUDE,0.840,50.00
103111167390,03029287,SIN.CAL.SON,0303188410-5,EVINRUDE,0.840,65.00
103046024025,03017324,ZETA X I X,0301057213-6,HONDA,0.840,90.00
103046024025,03017332,ZETA X X,0301057313-3,HONDA,0.840,90.00
103046024025,03017340,ZETA X X I,0301057413-3,HONDA,0.840,90.00
103046024025,03027422,ZETA X X I I,0301060513-6,HONDA,0.840,90.00
103046024025,03027430,ZETA X X I I I,0301060613-6,HONDA,0.840,90.00
